,WS_S1,WS_S4,FLOW_S25A,GATE_S25A,HWS_S25A,TWS_S25A,FLOW_S25B,GATE_S25B,HWS_S25B,TWS_S25B,FLOW_S26,GATE_S26,HWS_S26,TWS_S26,PUMP_S26,mean,Timestamp
2010-01-02 01:10:00,-0.17,-0.18,0.0,0.0,2.19,0.11,0.0,0.0,2.85,0.02,0.0,0.0,2.62,-0.04,0.0,0.0,2010-01-02 01:10:00
2010-01-02 01:20:00,-0.29,-0.27,0.0,0.0,2.19,0.01,0.0,0.0,2.86,-0.09,0.0,0.0,2.62,-0.11,0.0,0.0,2010-01-02 01:20:00
2010-01-02 01:30:00,-0.41,-0.41,0.0,0.0,2.19,-0.1,0.0,0.0,2.85,-0.19,0.0,0.0,2.62,-0.24,0.0,0.0,2010-01-02 01:30:00
2010-01-02 01:40:00,-0.49,-0.5,0.0,0.0,2.19,-0.19,0.0,0.0,2.86,-0.28,0.0,0.0,2.66,-0.33,0.0,0.0,2010-01-02 01:40:00
2010-01-02 01:50:00,-0.6,-0.58,0.0,0.0,2.19,-0.27,0.0,0.0,2.86,-0.4,0.0,0.0,2.66,-0.45,0.0,0.0,2010-01-02 01:50:00
2010-01-02 02:00:00,-0.7,-0.68,0.0,0.0,2.18,-0.36,0.0,0.0,2.85,-0.5,0.0,0.0,2.66,-0.55,0.0,0.0,2010-01-02 02:00:00
2010-01-02 02:10:00,-0.79,-0.73,0.0,0.0,2.18,-0.45,0.0,0.0,2.86,-0.58,0.0,0.0,2.67,-0.64,0.0,0.0,2010-01-02 02:10:00
2010-01-02 02:20:00,-0.85,-0.82,0.0,0.0,2.17,-0.52,0.0,0.0,2.87,-0.69,0.0,0.0,2.67,-0.71,0.0,0.0,2010-01-02 02:20:00
2010-01-02 02:30:00,-0.95,-0.89,0.0,0.0,2.17,-0.59,0.0,0.0,2.86,-0.76,0.0,0.0,2.67,-0.77,0.0,0.0,2010-01-02 02:30:00
2010-01-02 02:40:00,-0.99,-0.91,0.0,0.0,2.17,-0.65,0.0,0.0,2.85,-0.81,0.0,0.0,2.69,-0.85,0.0,0.0,2010-01-02 02:40:00
2010-01-02 02:50:00,-1.0,-0.98,0.0,0.0,2.16,-0.71,0.0,0.0,2.86,-0.89,0.0,0.0,2.69,-0.92,0.0,0.0,2010-01-02 02:50:00
2010-01-02 03:00:00,-1.02,-1.02,0.0,0.0,2.16,-0.75,0.0,0.0,2.86,-0.94,0.0,0.0,2.69,-0.97,0.0,0.0,2010-01-02 03:00:00
2010-01-02 03:10:00,-1.02,-1.05,0.0,0.0,2.16,-0.8,0.0,0.0,2.86,-0.98,0.0,0.0,2.7,-1.01,0.0,0.0,2010-01-02 03:10:00
2010-01-02 03:20:00,-1.03,-1.08,0.0,0.0,2.15,-0.84,0.0,0.0,2.85,-1.02,0.0,0.0,2.7,-1.05,0.0,0.0,2010-01-02 03:20:00
2010-01-02 03:30:00,-1.03,-1.09,0.0,0.0,2.15,-0.88,0.0,0.0,2.85,-1.05,0.0,0.0,2.7,-1.07,0.0,0.0,2010-01-02 03:30:00
2010-01-02 03:40:00,-1.03,-1.09,0.0,0.0,2.15,-0.9,0.0,0.0,2.86,-1.06,0.0,0.0,2.71,-1.1,0.0,0.0,2010-01-02 03:40:00
2010-01-02 03:50:00,-1.03,-1.05,0.0,0.0,2.14,-0.93,0.0,0.0,2.86,-1.05,0.0,0.0,2.71,-1.1,0.0,0.0,2010-01-02 03:50:00
2010-01-02 04:00:00,-1.03,-0.97,0.0,0.0,2.14,-0.94,0.0,0.0,2.86,-1.04,0.0,0.0,2.71,-1.07,0.0,0.0,2010-01-02 04:00:00
2010-01-02 04:10:00,-1.03,-0.95,0.0,0.0,2.14,-0.93,0.0,0.0,2.86,-0.97,0.0,0.0,2.73,-1.02,0.0,0.0,2010-01-02 04:10:00
2010-01-02 04:20:00,-1.03,-0.89,0.0,0.0,2.13,-0.9,0.0,0.0,2.86,-0.9,0.0,0.0,2.73,-0.92,0.0,0.0,2010-01-02 04:20:00
2010-01-02 04:30:00,-0.97,-0.79,0.0,0.0,2.13,-0.83,0.0,0.0,2.86,-0.82,0.0,0.0,2.74,-0.84,0.0,0.0,2010-01-02 04:30:00
2010-01-02 04:40:00,-0.88,-0.74,0.0,0.0,2.12,-0.77,0.0,0.0,2.86,-0.75,0.0,0.0,2.75,-0.76,0.0,0.0,2010-01-02 04:40:00
2010-01-02 04:50:00,-0.79,-0.62,0.0,0.0,2.12,-0.66,0.0,0.0,2.85,-0.61,0.0,0.0,2.75,-0.64,0.0,0.0,2010-01-02 04:50:00
2010-01-02 05:00:00,-0.68,-0.5,0.0,0.0,2.12,-0.57,0.0,0.0,2.86,-0.5,0.0,0.0,2.75,-0.56,0.0,0.0,2010-01-02 05:00:00
2010-01-02 05:10:00,-0.59,-0.38,0.0,0.0,2.11,-0.47,0.0,0.0,2.85,-0.43,0.0,0.0,2.75,-0.41,0.0,0.0,2010-01-02 05:10:00
2010-01-02 05:20:00,-0.49,-0.31,0.0,0.0,2.11,-0.36,0.0,0.0,2.86,-0.31,0.0,0.0,2.75,-0.36,0.0,0.0,2010-01-02 05:20:00
2010-01-02 05:30:00,-0.36,-0.21,0.0,0.0,2.11,-0.24,0.0,0.0,2.86,-0.21,0.0,0.0,2.75,-0.22,0.0,0.0,2010-01-02 05:30:00
2010-01-02 05:40:00,-0.28,-0.12,0.0,0.0,2.11,-0.13,0.0,0.0,2.86,-0.11,0.0,0.0,2.76,-0.08,0.0,0.0,2010-01-02 05:40:00
2010-01-02 05:50:00,-0.12,-0.01,0.0,0.0,2.1,-0.05,0.0,0.0,2.85,0.03,0.0,0.0,2.76,-0.04,0.0,0.0,2010-01-02 05:50:00
2010-01-02 06:00:00,-0.06,0.12,0.0,0.0,2.1,0.09,0.0,0.0,2.85,0.14,0.0,0.0,2.76,0.07,0.0,0.0,2010-01-02 06:00:00
2010-01-02 06:10:00,0.05,0.19,0.0,0.0,2.1,0.18,0.0,0.0,2.86,0.2,0.0,0.0,2.76,0.19,0.0,0.0,2010-01-02 06:10:00
2010-01-02 06:20:00,0.14,0.31,0.0,0.0,2.1,0.3,0.0,0.0,2.87,0.34,0.0,0.0,2.76,0.27,0.0,0.0,2010-01-02 06:20:00
2010-01-02 06:30:00,0.29,0.44,0.0,0.0,2.1,0.41,0.0,0.0,2.87,0.43,0.0,0.0,2.76,0.39,0.0,0.0,2010-01-02 06:30:00
2010-01-02 06:40:00,0.34,0.56,0.0,0.0,2.1,0.52,0.0,0.0,2.86,0.55,0.0,0.0,2.76,0.5,0.0,0.0,2010-01-02 06:40:00
2010-01-02 06:50:00,0.49,0.63,0.0,0.0,2.09,0.61,0.0,0.0,2.85,0.65,0.0,0.0,2.76,0.62,0.0,0.0,2010-01-02 06:50:00
2010-01-02 07:00:00,0.6,0.77,0.0,0.0,2.09,0.74,0.0,0.0,2.86,0.76,0.0,0.0,2.76,0.72,0.0,0.0,2010-01-02 07:00:00
2010-01-02 07:10:00,0.72,0.86,0.0,0.0,2.09,0.85,0.0,0.0,2.87,0.86,0.0,0.0,2.77,0.82,0.0,0.0,2010-01-02 07:10:00
2010-01-02 07:20:00,0.81,0.94,0.0,0.0,2.09,0.96,0.0,0.0,2.86,1.0,0.0,0.0,2.77,0.94,0.0,0.0,2010-01-02 07:20:00
2010-01-02 07:30:00,0.94,1.09,0.0,0.0,2.09,1.07,0.0,0.0,2.86,1.09,0.0,0.0,2.77,1.06,0.0,0.0,2010-01-02 07:30:00
2010-01-02 07:40:00,1.03,1.18,0.0,0.0,2.09,1.18,0.0,0.0,2.86,1.18,0.0,0.0,2.78,1.13,0.0,0.0,2010-01-02 07:40:00
2010-01-02 07:50:00,1.15,1.31,0.0,0.0,2.09,1.3,0.0,0.0,2.86,1.32,0.0,0.0,2.78,1.26,0.0,0.0,2010-01-02 07:50:00
2010-01-02 08:00:00,1.27,1.39,0.0,0.0,2.09,1.39,0.0,0.0,2.86,1.41,0.0,0.0,2.78,1.36,0.0,0.0,2010-01-02 08:00:00
2010-01-02 08:10:00,1.35,1.48,0.0,0.0,2.09,1.5,0.0,0.0,2.87,1.51,0.0,0.0,2.77,1.48,0.0,0.0,2010-01-02 08:10:00
2010-01-02 08:20:00,1.44,1.58,0.0,0.0,2.09,1.61,0.0,0.0,2.85,1.63,0.0,0.0,2.77,1.56,0.0,0.0,2010-01-02 08:20:00
2010-01-02 08:30:00,1.55,1.67,0.0,0.0,2.09,1.69,0.0,0.0,2.89,1.71,0.0,0.0,2.77,1.66,0.0,0.0,2010-01-02 08:30:00
2010-01-02 08:40:00,1.63,1.75,0.0,0.0,2.09,1.8,0.0,0.0,2.87,1.81,0.0,0.0,2.79,1.75,0.0,0.0,2010-01-02 08:40:00
2010-01-02 08:50:00,1.73,1.81,0.0,0.0,2.09,1.86,0.0,0.0,2.86,1.88,0.0,0.0,2.79,1.83,0.0,0.0,2010-01-02 08:50:00
2010-01-02 09:00:00,1.8,1.9,0.0,0.0,2.09,1.96,0.0,0.0,2.87,1.96,0.0,0.0,2.79,1.91,0.0,0.0,2010-01-02 09:00:00
2010-01-02 09:10:00,1.84,1.93,0.0,0.0,2.09,2.01,0.0,0.0,2.86,2.01,0.0,0.0,2.79,1.99,0.0,0.0,2010-01-02 09:10:00
2010-01-02 09:20:00,1.9,2.0,0.0,0.0,2.09,2.08,0.0,0.0,2.87,2.09,0.0,0.0,2.67,2.03,0.0,0.0,2010-01-02 09:20:00
2010-01-02 09:30:00,1.98,2.05,0.0,0.0,2.09,2.14,0.0,0.0,2.87,2.15,242.33,0.0,2.64,2.18,0.0,0.0,2010-01-02 09:30:00
2010-01-02 09:40:00,2.04,2.08,0.0,0.0,2.1,2.18,0.0,0.0,2.87,2.22,258.31,0.0,2.66,2.21,0.0,0.0,2010-01-02 09:40:00
2010-01-02 09:50:00,2.09,2.09,0.0,0.0,2.1,2.27,0.0,0.0,2.87,2.3,261.52,0.0,2.66,2.23,0.0,0.0,2010-01-02 09:50:00
2010-01-02 10:00:00,2.13,2.15,0.0,0.0,2.1,2.32,0.0,0.0,2.86,2.31,241.63,0.0,2.67,2.27,0.0,0.0,2010-01-02 10:00:00
2010-01-02 10:10:00,2.15,2.15,0.0,0.0,2.11,2.31,0.0,0.0,2.86,2.34,241.63,0.0,2.68,2.27,0.0,0.0,2010-01-02 10:10:00
2010-01-02 10:20:00,2.15,2.15,0.0,0.0,2.11,2.35,0.0,0.0,2.86,2.34,241.63,0.0,2.68,2.3,0.0,0.0,2010-01-02 10:20:00
2010-01-02 10:30:00,2.14,2.12,0.0,0.0,2.11,2.32,0.0,0.0,2.87,2.33,241.63,0.0,2.68,2.3,0.0,0.0,2010-01-02 10:30:00
2010-01-02 10:40:00,2.12,2.12,0.0,0.0,2.11,2.32,0.0,0.0,2.87,2.32,248.44,0.0,2.65,2.27,0.0,0.0,2010-01-02 10:40:00
2010-01-02 10:50:00,2.09,2.08,0.0,0.0,2.12,2.28,0.0,0.0,2.87,2.27,258.31,0.0,2.65,2.24,0.0,0.0,2010-01-02 10:50:00
2010-01-02 11:00:00,2.03,2.01,0.0,0.0,2.12,2.25,0.0,0.0,2.86,2.24,264.69,0.0,2.65,2.18,0.0,0.0,2010-01-02 11:00:00
2010-01-02 11:10:00,2.0,1.97,0.0,0.0,2.12,2.19,0.0,0.0,2.86,2.17,280.01,0.0,2.61,2.13,0.0,0.0,2010-01-02 11:10:00
2010-01-02 11:20:00,1.93,1.86,0.0,0.0,2.13,2.14,0.0,0.0,2.86,2.12,291.68,0.0,2.61,2.08,0.0,0.0,2010-01-02 11:20:00
2010-01-02 11:30:00,1.84,1.77,0.0,0.0,2.13,2.05,0.0,0.0,2.85,2.05,302.9,0.0,2.58,2.02,0.0,0.0,2010-01-02 11:30:00
2010-01-02 11:40:00,1.73,1.68,0.0,0.0,2.13,1.96,0.0,0.0,2.86,1.97,326.74,0.0,2.56,1.92,0.0,0.0,2010-01-02 11:40:00
2010-01-02 11:50:00,1.64,1.52,0.0,0.0,2.13,1.85,0.0,0.0,2.86,1.86,346.57,0.0,2.53,1.8,0.0,0.0,2010-01-02 11:50:00
2010-01-02 12:00:00,1.5,1.4,0.0,0.0,2.14,1.75,0.0,0.0,2.87,1.72,372.1,0.0,2.5,1.7,0.0,0.0,2010-01-02 12:00:00
2010-01-02 12:10:00,1.39,1.3,0.0,0.0,2.14,1.61,0.0,0.0,2.86,1.61,398.09,0.0,2.48,1.54,0.0,0.0,2010-01-02 12:10:00
2010-01-02 12:20:00,1.26,1.18,0.0,0.0,2.14,1.49,0.0,0.0,2.87,1.49,420.51,0.0,2.45,1.44,0.0,0.0,2010-01-02 12:20:00
2010-01-02 12:30:00,1.11,1.06,0.0,0.0,2.14,1.36,0.0,0.0,2.86,1.33,437.99,0.0,2.45,1.31,0.0,0.0,2010-01-02 12:30:00
2010-01-02 12:40:00,1.0,0.96,0.0,0.0,2.14,1.24,0.0,0.0,2.88,1.21,460.28,0.0,2.41,1.22,0.0,0.0,2010-01-02 12:40:00
2010-01-02 12:50:00,0.9,0.84,0.0,0.0,2.14,1.13,0.0,0.0,2.86,1.11,469.25,0.0,2.4,1.06,0.0,0.0,2010-01-02 12:50:00
2010-01-02 13:00:00,0.78,0.74,0.0,0.0,2.14,1.02,0.0,0.0,2.87,0.98,479.69,0.0,2.38,0.97,0.0,0.0,2010-01-02 13:00:00
2010-01-02 13:10:00,0.65,0.65,0.0,0.0,2.14,0.9,0.0,0.0,2.87,0.88,489.93,0.0,2.32,0.86,0.0,0.0,2010-01-02 13:10:00
2010-01-02 13:20:00,0.57,0.55,0.0,0.0,2.14,0.82,0.0,0.0,2.86,0.78,498.31,0.0,2.32,0.76,0.0,0.0,2010-01-02 13:20:00
2010-01-02 13:30:00,0.47,0.44,0.0,0.0,2.14,0.71,0.0,0.0,2.86,0.69,511.42,0.0,2.6,0.68,0.0,0.0,2010-01-02 13:30:00
2010-01-02 13:40:00,0.39,0.37,0.0,0.0,2.14,0.64,0.0,0.0,2.86,0.6,0.0,0.0,2.68,0.48,0.0,0.0,2010-01-02 13:40:00
2010-01-02 13:50:00,0.24,0.28,0.0,0.0,2.14,0.54,0.0,0.0,2.85,0.47,0.0,0.0,2.64,0.4,0.0,0.0,2010-01-02 13:50:00
2010-01-02 14:00:00,0.11,0.15,0.0,0.0,2.14,0.42,0.0,0.0,2.85,0.3,0.0,0.0,2.64,0.3,0.0,0.0,2010-01-02 14:00:00
2010-01-02 14:10:00,-0.01,0.08,0.0,0.0,2.14,0.3,0.0,0.0,2.86,0.22,0.0,0.0,2.66,0.18,0.0,0.0,2010-01-02 14:10:00
2010-01-02 14:20:00,-0.09,-0.03,0.0,0.0,2.14,0.19,0.0,0.0,2.85,0.14,0.0,0.0,2.6,0.07,0.0,0.0,2010-01-02 14:20:00
2010-01-02 14:30:00,-0.18,-0.12,0.0,0.0,2.14,0.11,0.0,0.0,2.86,0.03,0.0,0.0,2.6,0.02,0.0,0.0,2010-01-02 14:30:00
2010-01-02 14:40:00,-0.24,-0.2,0.0,0.0,2.14,0.02,0.0,0.0,2.86,-0.04,0.0,0.0,2.62,-0.1,0.0,0.0,2010-01-02 14:40:00
2010-01-02 14:50:00,-0.33,-0.28,0.0,0.0,2.14,-0.06,0.0,0.0,2.85,-0.11,0.0,0.0,2.62,-0.18,0.0,0.0,2010-01-02 14:50:00
2010-01-02 15:00:00,-0.42,-0.35,0.0,0.0,2.13,-0.13,0.0,0.0,2.85,-0.2,0.0,0.0,2.62,-0.24,0.0,0.0,2010-01-02 15:00:00
2010-01-02 15:10:00,-0.48,-0.42,0.0,0.0,2.13,-0.2,0.0,0.0,2.85,-0.27,0.0,0.0,2.66,-0.31,0.0,0.0,2010-01-02 15:10:00
2010-01-02 15:20:00,-0.54,-0.46,0.0,0.0,2.14,-0.26,0.0,0.0,2.86,-0.34,0.0,0.0,2.66,-0.39,0.0,0.0,2010-01-02 15:20:00
2010-01-02 15:30:00,-0.6,-0.52,0.0,0.0,2.13,-0.32,0.0,0.0,2.85,-0.41,0.0,0.0,2.66,-0.42,0.0,0.0,2010-01-02 15:30:00
2010-01-02 15:40:00,-0.63,-0.54,0.0,0.0,2.13,-0.37,0.0,0.0,2.85,-0.45,0.0,0.0,2.67,-0.49,0.0,0.0,2010-01-02 15:40:00
2010-01-02 15:50:00,-0.68,-0.59,0.0,0.0,2.12,-0.43,0.0,0.0,2.86,-0.5,0.0,0.0,2.67,-0.53,0.0,0.0,2010-01-02 15:50:00
2010-01-02 16:00:00,-0.72,-0.59,0.0,0.0,2.12,-0.47,0.0,0.0,2.86,-0.54,0.0,0.0,2.67,-0.56,0.0,0.0,2010-01-02 16:00:00
2010-01-02 16:10:00,-0.74,-0.59,0.0,0.0,2.12,-0.49,0.0,0.0,2.86,-0.56,0.0,0.0,2.68,-0.6,0.0,0.0,2010-01-02 16:10:00
2010-01-02 16:20:00,-0.73,-0.56,0.0,0.0,2.12,-0.51,0.0,0.0,2.87,-0.57,0.0,0.0,2.68,-0.59,0.0,0.0,2010-01-02 16:20:00
2010-01-02 16:30:00,-0.71,-0.51,0.0,0.0,2.12,-0.52,0.0,0.0,2.87,-0.56,0.0,0.0,2.68,-0.57,0.0,0.0,2010-01-02 16:30:00
2010-01-02 16:40:00,-0.68,-0.51,0.0,0.0,2.11,-0.48,0.0,0.0,2.87,-0.51,0.0,0.0,2.7,-0.54,0.0,0.0,2010-01-02 16:40:00
2010-01-02 16:50:00,-0.63,-0.47,0.0,0.0,2.11,-0.44,0.0,0.0,2.86,-0.46,0.0,0.0,2.7,-0.48,0.0,0.0,2010-01-02 16:50:00
2010-01-02 17:00:00,-0.52,-0.4,0.0,0.0,2.11,-0.4,0.0,0.0,2.85,-0.39,0.0,0.0,2.7,-0.42,0.0,0.0,2010-01-02 17:00:00
2010-01-02 17:10:00,-0.48,-0.29,0.0,0.0,2.11,-0.32,0.0,0.0,2.86,-0.28,0.0,0.0,2.7,-0.34,0.0,0.0,2010-01-02 17:10:00
2010-01-02 17:20:00,-0.4,-0.23,0.0,0.0,2.1,-0.24,0.0,0.0,2.86,-0.22,0.0,0.0,2.7,-0.23,0.0,0.0,2010-01-02 17:20:00
2010-01-02 17:30:00,-0.3,-0.15,0.0,0.0,2.1,-0.15,0.0,0.0,2.85,-0.12,0.0,0.0,2.7,-0.15,0.0,0.0,2010-01-02 17:30:00
2010-01-02 17:40:00,-0.19,-0.05,0.0,0.0,2.1,-0.08,0.0,0.0,2.86,-0.05,0.0,0.0,2.71,-0.09,0.0,0.0,2010-01-02 17:40:00
2010-01-02 17:50:00,-0.1,0.06,0.0,0.0,2.1,0.01,0.0,0.0,2.86,0.03,0.0,0.0,2.71,0.04,0.0,0.0,2010-01-02 17:50:00
2010-01-02 18:00:00,0.0,0.19,0.0,0.0,2.1,0.11,0.0,0.0,2.86,0.13,0.0,0.0,2.71,0.09,0.0,0.0,2010-01-02 18:00:00
2010-01-02 18:10:00,0.06,0.23,0.0,0.0,2.09,0.23,0.0,0.0,2.86,0.24,0.0,0.0,2.72,0.2,0.0,0.0,2010-01-02 18:10:00
2010-01-02 18:20:00,0.19,0.33,0.0,0.0,2.09,0.32,0.0,0.0,2.86,0.31,0.0,0.0,2.72,0.32,0.0,0.0,2010-01-02 18:20:00
2010-01-02 18:30:00,0.31,0.46,0.0,0.0,2.09,0.44,0.0,0.0,2.86,0.44,0.0,0.0,2.72,0.39,0.0,0.0,2010-01-02 18:30:00
2010-01-02 18:40:00,0.39,0.54,0.0,0.0,2.09,0.54,0.0,0.0,2.86,0.57,0.0,0.0,2.72,0.57,0.0,0.0,2010-01-02 18:40:00
2010-01-02 18:50:00,0.49,0.64,0.0,0.0,2.09,0.65,0.0,0.0,2.86,0.65,0.0,0.0,2.72,0.66,0.0,0.0,2010-01-02 18:50:00
2010-01-02 19:00:00,0.63,0.76,0.0,0.0,2.09,0.77,0.0,0.0,2.86,0.79,0.0,0.0,2.74,0.75,0.0,0.0,2010-01-02 19:00:00
2010-01-02 19:10:00,0.73,0.83,0.0,0.0,2.09,0.86,0.0,0.0,2.87,0.9,0.0,0.0,2.75,0.87,0.0,0.0,2010-01-02 19:10:00
2010-01-02 19:20:00,0.84,0.95,0.0,0.0,2.09,0.98,0.0,0.0,2.85,1.01,0.0,0.0,2.75,0.96,0.0,0.0,2010-01-02 19:20:00
2010-01-02 19:30:00,0.95,1.05,0.0,0.0,2.09,1.07,0.0,0.0,2.86,1.11,0.0,0.0,2.75,1.06,0.0,0.0,2010-01-02 19:30:00
2010-01-02 19:40:00,1.01,1.14,0.0,0.0,2.09,1.18,0.0,0.0,2.86,1.2,0.0,0.0,2.74,1.15,0.0,0.0,2010-01-02 19:40:00
2010-01-02 19:50:00,1.12,1.22,0.0,0.0,2.09,1.27,0.0,0.0,2.86,1.27,0.0,0.0,2.74,1.23,0.0,0.0,2010-01-02 19:50:00
2010-01-02 20:00:00,1.21,1.31,0.0,0.0,2.09,1.36,0.0,0.0,2.86,1.38,0.0,0.0,2.74,1.34,0.0,0.0,2010-01-02 20:00:00
2010-01-02 20:10:00,1.3,1.38,0.0,0.0,2.09,1.45,0.0,0.0,2.86,1.47,0.0,0.0,2.74,1.42,0.0,0.0,2010-01-02 20:10:00
2010-01-02 20:20:00,1.38,1.5,0.0,0.0,2.09,1.52,0.0,0.0,2.86,1.54,0.0,0.0,2.74,1.5,0.0,0.0,2010-01-02 20:20:00
2010-01-02 20:30:00,1.48,1.59,0.0,0.0,2.09,1.6,0.0,0.0,2.87,1.64,0.0,0.0,2.74,1.59,0.0,0.0,2010-01-02 20:30:00
2010-01-02 20:40:00,1.55,1.66,0.0,0.0,2.09,1.72,0.0,0.0,2.86,1.73,0.0,0.0,2.75,1.66,0.0,0.0,2010-01-02 20:40:00
2010-01-02 20:50:00,1.63,1.72,0.0,0.0,2.09,1.79,0.0,0.0,2.86,1.8,0.0,0.0,2.75,1.75,0.0,0.0,2010-01-02 20:50:00
2010-01-02 21:00:00,1.72,1.82,0.0,0.0,2.09,1.86,0.0,0.0,2.87,1.88,0.0,0.0,2.75,1.85,0.0,0.0,2010-01-02 21:00:00
2010-01-02 21:10:00,1.78,1.89,0.0,0.0,2.09,1.94,0.0,0.0,2.87,1.95,0.0,0.0,2.76,1.91,0.0,0.0,2010-01-02 21:10:00
2010-01-02 21:20:00,1.84,1.91,0.0,0.0,2.09,2.02,0.0,0.0,2.86,2.02,0.0,0.0,2.76,1.98,0.0,0.0,2010-01-02 21:20:00
2010-01-02 21:30:00,1.92,1.99,0.0,0.0,2.09,2.07,0.0,0.0,2.87,2.1,0.0,0.0,2.76,2.05,0.0,0.0,2010-01-02 21:30:00
2010-01-02 21:40:00,1.96,2.02,0.0,0.0,2.09,2.13,0.0,0.0,2.87,2.15,0.0,0.0,2.76,2.08,0.0,0.0,2010-01-02 21:40:00
2010-01-02 21:50:00,2.02,2.06,0.0,0.0,2.1,2.19,0.0,0.0,2.86,2.19,0.0,0.0,2.76,2.15,0.0,0.0,2010-01-02 21:50:00
2010-01-02 22:00:00,2.06,2.1,0.0,0.0,2.1,2.22,0.0,0.0,2.86,2.24,0.0,0.0,2.76,2.18,0.0,0.0,2010-01-02 22:00:00
2010-01-02 22:10:00,2.08,2.1,0.0,0.0,2.1,2.26,0.0,0.0,2.87,2.27,0.0,0.0,2.76,2.21,0.0,0.0,2010-01-02 22:10:00
2010-01-02 22:20:00,2.1,2.12,0.0,0.0,2.11,2.27,0.0,0.0,2.86,2.29,0.0,0.0,2.76,2.24,0.0,0.0,2010-01-02 22:20:00
2010-01-02 22:30:00,2.11,2.12,0.0,0.0,2.11,2.28,0.0,0.0,2.86,2.29,0.0,0.0,2.76,2.24,0.0,0.0,2010-01-02 22:30:00
2010-01-02 22:40:00,2.11,2.09,0.0,0.0,2.11,2.28,0.0,0.0,2.87,2.29,0.0,0.0,2.77,2.24,0.0,0.0,2010-01-02 22:40:00
2010-01-02 22:50:00,2.08,2.08,0.0,0.0,2.12,2.27,0.0,0.0,2.86,2.28,0.0,0.0,2.77,2.22,0.0,0.0,2010-01-02 22:50:00
2010-01-02 23:00:00,2.05,2.01,0.0,0.0,2.12,2.25,0.0,0.0,2.87,2.24,0.0,0.0,2.77,2.19,0.0,0.0,2010-01-02 23:00:00
2010-01-02 23:10:00,1.99,1.96,0.0,0.0,2.12,2.2,0.0,0.0,2.87,2.2,0.0,0.0,2.77,2.16,0.0,0.0,2010-01-02 23:10:00
2010-01-02 23:20:00,1.93,1.91,0.0,0.0,2.12,2.13,0.0,0.0,2.87,2.15,0.0,0.0,2.77,2.08,0.0,0.0,2010-01-02 23:20:00
2010-01-02 23:30:00,1.85,1.81,0.0,0.0,2.13,2.1,0.0,0.0,2.87,2.08,0.0,0.0,2.77,2.02,0.0,0.0,2010-01-02 23:30:00
2010-01-02 23:40:00,1.79,1.7,0.0,0.0,2.13,1.98,0.0,0.0,2.88,1.99,0.0,0.0,2.77,1.93,0.0,0.0,2010-01-02 23:40:00
2010-01-02 23:50:00,1.69,1.59,0.0,0.0,2.13,1.88,0.0,0.0,2.87,1.9,0.0,0.0,2.77,1.82,0.0,0.0,2010-01-02 23:50:00
2010-01-03 00:00:00,1.54,1.48,0.0,0.0,2.13,1.79,0.0,0.0,2.87,1.75,0.0,0.0,2.77,1.69,0.0,0.0,2010-01-03 00:00:00
2010-01-03 00:10:00,1.41,1.36,0.0,0.0,2.13,1.64,0.0,0.0,2.87,1.63,0.0,0.0,2.78,1.56,0.0,0.0,2010-01-03 00:10:00
2010-01-03 00:20:00,1.27,1.23,0.0,0.0,2.14,1.54,0.0,0.0,2.87,1.51,0.0,0.0,2.78,1.43,0.0,0.0,2010-01-03 00:20:00
2010-01-03 00:30:00,1.15,1.1,0.0,0.0,2.14,1.39,0.0,0.0,2.86,1.36,0.0,0.0,2.78,1.29,0.0,0.0,2010-01-03 00:30:00
2010-01-03 00:40:00,1.03,1.01,0.0,0.0,2.14,1.27,0.0,0.0,2.86,1.23,0.0,0.0,2.77,1.16,0.0,0.0,2010-01-03 00:40:00
2010-01-03 00:50:00,0.88,0.9,0.0,0.0,2.14,1.14,0.0,0.0,2.87,1.12,0.0,0.0,2.77,1.04,0.0,0.0,2010-01-03 00:50:00
2010-01-03 01:00:00,0.77,0.78,0.0,0.0,2.14,1.02,0.0,0.0,2.87,0.97,0.0,0.0,2.77,0.91,0.0,0.0,2010-01-03 01:00:00
2010-01-03 01:10:00,0.68,0.68,0.0,0.0,2.14,0.9,0.0,0.0,2.86,0.86,0.0,0.0,2.78,0.82,0.0,0.0,2010-01-03 01:10:00
2010-01-03 01:20:00,0.55,0.59,0.0,0.0,2.14,0.81,0.0,0.0,2.87,0.77,0.0,0.0,2.78,0.7,0.0,0.0,2010-01-03 01:20:00
2010-01-03 01:30:00,0.45,0.45,0.0,0.0,2.14,0.7,0.0,0.0,2.87,0.65,0.0,0.0,2.78,0.61,0.0,0.0,2010-01-03 01:30:00
2010-01-03 01:40:00,0.34,0.37,0.0,0.0,2.14,0.61,0.0,0.0,2.87,0.56,0.0,0.0,2.78,0.52,0.0,0.0,2010-01-03 01:40:00
2010-01-03 01:50:00,0.26,0.24,0.0,0.0,2.14,0.51,0.0,0.0,2.87,0.47,0.0,0.0,2.78,0.41,0.0,0.0,2010-01-03 01:50:00
2010-01-03 02:00:00,0.14,0.13,0.0,0.0,2.14,0.41,0.0,0.0,2.87,0.35,0.0,0.0,2.78,0.32,0.0,0.0,2010-01-03 02:00:00
2010-01-03 02:10:00,0.05,0.04,0.0,0.0,2.14,0.32,0.0,0.0,2.88,0.25,0.0,0.0,2.78,0.2,0.0,0.0,2010-01-03 02:10:00
